year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2017,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,51.01905,4.45692,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235304338>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235304338>GBIF record</a>
2017,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.9843,4.66162,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235303747>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235303747>GBIF record</a>
2017,7978544,Hydrocotyle ranunculoides L. fil.,50.81881,4.51267,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235293237>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235293237>GBIF record</a>
2017,2227300,"Procambarus clarkii (Girard, 1852)",50.9881,4.5052,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/2235219714>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Procambarus clarkii,Red swamp crayfish,Rode rivierkreeft,Ecrevisse de Louisiane,NA,FG4,NA,North America,Species: Red swamp crayfish <em>Procambarus clarkii</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235219714>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.84977,4.33538,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/2235213381>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235213381>GBIF record</a>
2017,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.89791,4.59868,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/2235213325>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235213325>GBIF record</a>
2017,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.89517,4.72419,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/2235212903>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235212903>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.99309,4.38742,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/2235211956>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235211956>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",51.02877,4.46053,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027282148>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027282148>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.99605,4.52036,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027281881>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027281881>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.89377,4.70653,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027281558>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027281558>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.94757,4.64121,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027281480>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027281480>GBIF record</a>
2018,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.95826,4.58498,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027281132>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027281132>GBIF record</a>
2016,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.94543,4.41508,INBO,https://doi.org/10.15468/klsy8u,<a href=https://www.gbif.org/occurrence/2027256315>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/klsy8u>https://doi.org/10.15468/klsy8u</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/2027256315>GBIF record</a>
2015,7978544,Hydrocotyle ranunculoides L. fil.,50.5633,4.2826,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848108061>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848108061>GBIF record</a>
2015,7978544,Hydrocotyle ranunculoides L. fil.,50.5632,4.2831,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848108056>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848108056>GBIF record</a>
2010,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.71341,4.42377,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848059009>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848059009>GBIF record</a>
2016,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.58103,4.01816,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848046201>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848046201>GBIF record</a>
2016,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.57953,4.0059,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848045955>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848045955>GBIF record</a>
2016,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.58131,4.01631,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848045849>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848045849>GBIF record</a>
2016,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.581,4.01818,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848044654>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848044654>GBIF record</a>
2016,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.5813,4.01629,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848043852>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848043852>GBIF record</a>
2016,7978544,Hydrocotyle ranunculoides L. fil.,50.56033,4.28377,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848043654>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848043654>GBIF record</a>
2014,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.59092,4.08477,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848040005>,Zenne - Senne,1168339049.21,1168.33904921,1168,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848040005>GBIF record</a>
2015,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.70389,4.50011,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848036265>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848036265>GBIF record</a>
2010,7978544,Hydrocotyle ranunculoides L. fil.,50.71912,4.43475,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848035142>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848035142>GBIF record</a>
2008,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.68178,4.55971,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848026896>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2008<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848026896>GBIF record</a>
2007,7978544,Hydrocotyle ranunculoides L. fil.,50.69236,4.25966,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/1848026349>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2007<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/1848026349>GBIF record</a>
2012,2227300,"Procambarus clarkii (Girard, 1852)",50.98789,4.50556,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570648330>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Procambarus clarkii,Red swamp crayfish,Rode rivierkreeft,Ecrevisse de Louisiane,NA,FG4,NA,North America,Species: Red swamp crayfish <em>Procambarus clarkii</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570648330>GBIF record</a>
2010,2227300,"Procambarus clarkii (Girard, 1852)",50.98307,4.5104,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570648259>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Procambarus clarkii,Red swamp crayfish,Rode rivierkreeft,Ecrevisse de Louisiane,NA,FG4,NA,North America,Species: Red swamp crayfish <em>Procambarus clarkii</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570648259>GBIF record</a>
2015,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.89784,4.59825,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570636723>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570636723>GBIF record</a>
2010,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.76898,4.33242,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570636700>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570636700>GBIF record</a>
2015,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.89406,4.72225,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570636696>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570636696>GBIF record</a>
2015,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.7227,4.32747,Waarnemingen.be,https://doi.org/10.15468/k2aiak,<a href=https://www.gbif.org/occurrence/1570636690>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/k2aiak>https://doi.org/10.15468/k2aiak</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/1570636690>GBIF record</a>
